"EDITAR";"ID_PROGRAMA";"PROGRAMA";"REGION";"CANAL";"GENERO";"TEMA";"PERIODO";"DIAS";"RATING";"MILES";"COSTO";"F_CREACION";"C_USUARIO";"MANUAL";
"
";"35763";"XIMENA EN CASA D-T";"x";"CANAL 06";"CULINARIO";"18:30:00";"18:00:00";"D";"0";"0";"0";"25/01/18";"AUROCO";"S"
"
";"35782";"COMO DICE EL DICHO LV-M";"x";"CANAL 09";"SERIE";"12:00:00";"11:00:00";"L-V";"0";"0";"0";"29/01/18";"AUROCO";"S"
"
";"35802";"ROTATIVO 06:00 - 18:00 HRS (RATA DE DOS PATAS)";"x";"CANAL 02";"SERIE";"18:30:00";"16:30:00";"L-V";"0";"0";"0";"30/01/18";"AUROCO";"S"
"
";"35822";"ROTATIVO 06:00 - 19:00 HRS, (TIERRA DE PASIONES)";"x";"CANAL 05";"NOVELA";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35823";"POR SIEMPRE LV-M";"x";"CANAL 09";"NOVELA";"10:00:00";"09:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35824";"FOX 14:00 A 15:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"15:00:00";"14:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35825";"FOX 14:00 A 15:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"15:00:00";"14:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35827";"FOX 15:00 A 16:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"16:00:00";"15:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35828";"FOX 16:00 A 17:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"17:00:00";"16:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35829";"FOX 16:00 A 17:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"17:00:00";"16:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35830";"FOX 17:00 A 18:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35831";"FOX 17:00 A 18:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"18:00:00";"17:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35832";"FOX 20:00 A 21:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"21:00:00";"20:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35833";"FOX 20:00 A 21:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"21:00:00";"20:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35826";"FOX 15:00 A 16:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"16:00:00";"15:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35834";"FOX 21:00 A 22:00 HRS. LV";"x";"FOX MEDIA";"SERIE";"22:00:00";"21:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35835";"FOX 21:00 A 22:00 HRS. SD";"x";"FOX MEDIA";"SERIE";"22:00:00";"21:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35836";"SONY 17:00 - 18:00 HRS. LV";"x";"SONY - AXN";"SERIE";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35837";"SONY 17:00 - 18:00 HRS. SD";"x";"SONY - AXN";"SERIE";"18:00:00";"17:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35838";"SONY 19:00 - 20:00 HRS. LV";"x";"SONY - AXN";"SERIE";"20:00:00";"19:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35839";"SONY 19:00 - 20:00 HRS. SD";"x";"SONY - AXN";"SERIE";"20:00:00";"19:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35840";"SONY 20:00 - 21:00 HRS. LV";"x";"SONY - AXN";"SERIE";"21:00:00";"20:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35841";"SONY 20:00 - 21:00 HRS. SD";"x";"SONY - AXN";"SERIE";"21:00:00";"20:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35842";"SONY 21:00 - 22:00 HRS. LV";"x";"SONY - AXN";"SERIE";"22:00:00";"21:00:00";"L-V";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35843";"SONY 21:00 - 22:00 HRS. SD";"x";"SONY - AXN";"SERIE";"22:00:00";"21:00:00";"S-D";"0";"0";"0";"09/02/18";"AUROCO";"S"
"
";"35882";"RPP NOTICIAS - EDICION SAB NOCHE";"x";"RPP TV";"NOTICIERO";"21:00:00";"20:00:00";"S";"0";"0";"0";"16/02/18";"AUROCO";"S"
"
";"35942";"ROTATIVO 06:00 - 19:00 HRS, (HUERFANAS)";"x";"CANAL 05";"NOVELA";"19:00:00";"18:30:00";"L-V";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35943";"LOS AMORES DE POLO LV-M";"x";"CANAL 04";"SERIE";"12:00:00";"11:00:00";"L-V";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35944";"EL CUERPO DEL DESEO LV-T";"x";"CANAL 05";"NOVELA";"17:00:00";"16:00:00";"L-V";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35945";"ROTATIVO 06:00 - 19:00 HRS, (EL ESPECIAL DEL HUMOR S-T)";"x";"CANAL 05";"HUMOR";"15:00:00";"14:00:00";"S";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35946";"HABIA UNA VEZ UNA CASA MA-M";"x";"CANAL 06";"CULINARIO";"10:30:00";"10:00:00";"L-V";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35947";"HABIA UNA VEZ UNA CASA J-M";"x";"CANAL 06";"CULINARIO";"10:00:00";"09:30:00";"L-V";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35948";"HABIA UNA VEZ UNA CASA D-M";"x";"CANAL 06";"CULINARIO";"10:00:00";"09:30:00";"D";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35949";"HABIA UNA VEZ UNA CASA S-M";"x";"CANAL 06";"CULINARIO";"10:30:00";"10:00:00";"S";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35950";"HABIA UNA VEZ UNA CASA D-T";"x";"CANAL 06";"CULINARIO";"17:00:00";"16:30:00";"D";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35951";"VIDA EN PAREJA S-M";"x";"WILLAX TV";"MAGAZINE";"12:00:00";"11:00:00";"S";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35952";"VIDA EN PAREJA D-M";"x";"WILLAX TV";"MAGAZINE";"11:00:00";"10:00:00";"D";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35953";"ESPECIAL DE TRAPITOS AL AIRE DM";"x";"WILLAX TV";"MAGAZINE";"08:00:00";"07:00:00";"D";"0";"0";"0";"27/02/18";"AUROCO";"S"
"
";"35982";"EL CHAVO DEL OCHO DT(2)";"x";"CANAL 04";"SERIE";"16:00:00";"15:30:00";"D";"0";"0";"0";"02/03/18";"AUROCO";"S"
"
";"36002";"N NOTICIAS L-V (18:00 - 19:00 HRS.)";"x";"CANAL 08";"NOTICIERO";"19:00:00";"18:00:00";"L-V";"0";"0";"0";"05/03/18";"AUROCO";"S"
"
";"36042";"HUARIKES S-N";"x";"WILLAX TV";"CULINARIO";"21:00:00";"20:00:00";"S";"0";"0";"0";"09/03/18";"AUROCO";"S"
"
";"36082";"ROTATIVO 06:00 - 18:00 HRS (LA PURITA VERDAD)";"x";"CANAL 02";"NOTICIERO";"11:30:00";"09:00:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36083";"PADRES SIN MANUAL L-MI-V T";"x";"CANAL 06";"MAGAZINE";"17:00:00";"16:30:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36084";"PADRES SIN MANUAL L-MI-V M";"x";"CANAL 06";"MAGAZINE";"09:00:00";"08:30:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36085";"HOJA DE VIDA MA-J M";"x";"CANAL 06";"MAGAZINE";"09:00:00";"08:30:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36086";"HABIA UNA VEZ UNA CASA MI T";"x";"CANAL 06";"MAGAZINE";"14:00:00";"13:30:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36087";"HABIA UNA VEZ UNA CASA L T";"x";"CANAL 06";"MAGAZINE";"14:30:00";"14:00:00";"L-V";"0";"0";"0";"15/03/18";"AUROCO";"S"
"
";"36102";"ROTATIVO 06:00 - 18:00 HRS (CASO CERRADO LV-T) 2";"x";"CANAL 02";"REALITY";"17:30:00";"16:00:00";"L-V";"0";"0";"0";"16/03/18";"AUROCO";"S"
"
";"36103";"EN SU PUNTO ST";"x";"WILLAX TV";"CULINARIO";"15:00:00";"14:00:00";"S";"0";"0";"0";"16/03/18";"AUROCO";"S"
"
";"36122";"WILLAX EN ACCION LV N";"x";"WILLAX TV";"DEPORTES";"21:00:00";"20:00:00";"L-V";"0";"0";"0";"22/03/18";"AUROCO";"S"
"
";"36123";"ESPECIAL DE TRAPITOS AL AIRE ST";"x";"WILLAX TV";"MAGAZINE";"16:00:00";"15:00:00";"S";"0";"0";"0";"22/03/18";"AUROCO";"S"
"
";"36162";"ROTATIVO 00:00 - 06:00 HRS. (LA PURITA VERDAD SM)";"x";"CANAL 02";"NOTICIERO";"06:30:00";"05:00:00";"S";"0";"0";"0";"06/04/18";"AUROCO";"S"
"
";"36163";"ROTATIVO 00:00 - 06:00 HRS. (LA PURITA VERDAD DM)";"x";"CANAL 02";"NOTICIERO";"06:00:00";"05:00:00";"D";"0";"0";"0";"06/04/18";"AUROCO";"S"
"
";"36182";"ROTATIVO 06:00 - 18:00 HRS (VALGAME LV-T)";"x";"CANAL 02";"MAGAZINE";"15:00:00";"13:00:00";"L-V";"0";"0";"0";"09/04/18";"AUROCO";"S"
"
";"36202";"ROTATIVO 06:00 - 19:00 HRS, (DUELE AMAR) LV-T";"x";"CANAL 05";"NOVELA";"16:00:00";"15:00:00";"L-V";"0";"0";"0";"11/04/18";"AUROCO";"S"
"
";"36203";"HUERFANAS LV-T";"x";"CANAL 05";"NOVELA";"19:15:00";"18:30:00";"L-V";"0";"0";"0";"11/04/18";"AUROCO";"S"
"
";"36222";"TRAPITOS AL AIRE LV-T";"x";"WILLAX TV";"MAGAZINE";"15:00:00";"14:00:00";"L-V";"0";"0";"0";"19/04/18";"AUROCO";"S"
"
";"36242";"ROTATIVO 06:00 - 19:00 HRS, (EN EXCLUSIVA)";"x";"CANAL 05";"MAGAZINE";"13:00:00";"12:00:00";"L-V";"0";"0";"0";"24/04/18";"AUROCO";"S"
"
";"36262";"LOS CUATRO FINALISTAS  SN";"x";"FRECUENCIA LATINA - ESTELARES";"CONCURSO";"00:00:00";"22:00:00";"S";"0";"0";"0";"02/05/18";"AUROCO";"S"
"
";"36263";"MI MAMÁ COCINA MEJOR QUE LA TUYA";"x";"CANAL 04";"CONCURSO";"20:00:00";"19:00:00";"D";"0";"0";"0";"02/05/18";"AUROCO";"S"
"
";"36322";"ROTATIVO DE 06:00 - 18:00 HRS (CAMINO A RUSIA 2018)";"x";"CANAL 02";"DEPORTE";"10:30:00";"09:00:00";"S";"0";"0";"0";"14/05/18";"AUROCO";"S"
"
";"36442";"ROTATIVO 06:00 - 18:00 HRS, (BRAVAZO) DM";"x";"CANAL 02";"CULINARIO";"12:30:00";"12:00:00";"D";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36342";"LAS TARDES DEL DIEZ";"x";"PROGRAMAS INDEPENDIENTES";"DEPORTIVO";"14:30:00";"14:00:00";"D";"0";"0";"0";"15/05/18";"AUROCO";"S"
"
";"36402";"HUARIKES S-M";"x";"WILLAX TV";"CULINARIO";"11:00:00";"10:00:00";"S";"0";"0";"0";"25/05/18";"AUROCO";"S"
"
";"36403";"LAS CALIENTITAS S-T";"x";"WILLAX TV";"MUSICAL";"15:00:00";"14:00:00";"S";"0";"0";"0";"25/05/18";"AUROCO";"S"
"
";"36422";"BLOQUE DAY 07:00 A 17:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"17:00:00";"07:00:00";"L-V";"0";"0";"0";"30/05/18";"AUROCO";"S"
"
";"36423";"BLOQUE MADRUGADA 06:00 A 07:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"07:00:00";"06:00:00";"L-V";"0";"0";"0";"30/05/18";"AUROCO";"S"
"
";"36424";"BLOQUE PRIME 17:00 A 24:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"00:00:00";"17:00:00";"L-V";"0";"0";"0";"30/05/18";"AUROCO";"S"
"
";"36425";"BLOQUE DAY 07:00 A 17:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"17:00:00";"07:00:00";"S-D";"0";"0";"0";"30/05/18";"AUROCO";"S"
"
";"36427";"BLOQUE PRIME 17:00 A 24:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"00:00:00";"17:00:00";"S-D";"0";"0";"0";"30/05/18";"AUROCO";"S"
"
";"36443";"BUTACA AMERICA DT(2)";"x";"CANAL 04";"PELICULA";"17:30:00";"15:45:00";"D";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36444";"TRAPITOS AL AIRE LV-N";"x";"WILLAX TV";"MAGAZINE";"20:00:00";"19:00:00";"L-V";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36445";"BLOQUE DE DEPORTES (07:50 - 08:00 HRS.)";"x";"CANAL 08";"DEPORTES";"08:00:00";"07:50:00";"L-V";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36446";"BLOQUE DE DEPORTES (21:40 - 22:00 HRS.)";"x";"CANAL 08";"DEPORTES";"22:00:00";"21:40:00";"L-V";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36447";"BLOQUE DE DEPORTES (11:50 - 12:00 HRS.)";"x";"CANAL 08";"DEPORTES";"12:00:00";"11:50:00";"L-V";"0";"0";"0";"31/05/18";"AUROCO";"S"
"
";"36482";"BLOQUE MADRUGADA 06:00 A 07:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"07:00:00";"06:00:00";"S-D";"0";"0";"0";"05/06/18";"AUROCO";"S"
"
";"36522";"GOLPERU 06:00 - 12:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"12:00:00";"06:00:00";"L-V";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36523";"GOLPERU 12:00 - 18:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"18:00:00";"12:00:00";"L-V";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36524";"GOLPERU 18:00 - 24:00 HRS. LV";"x";"GOLPERU";"DEPORTES";"00:00:00";"18:00:00";"L-V";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36525";"GOLPERU 18:00 - 24:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"00:00:00";"18:00:00";"S-D";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36526";"GOLPERU 12:00 - 18:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"18:00:00";"12:00:00";"S-D";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36527";"GOLPERU 06:00 - 12:00 HRS. SD";"x";"GOLPERU";"DEPORTES";"17:00:00";"06:00:00";"S-D";"0";"0";"0";"08/06/18";"AUROCO";"S"
"
";"36562";"VALGAME (MENCION)";"x";"CANAL 02";"MAGAZINE";"15:00:00";"13:00:00";"L-V";"0";"0";"0";"14/06/18";"AUROCO";"S"
"
";"36582";"ROTATIVO 06:00 - 19:00 HRS, (VOLVERTE A VER)";"x";"CANAL 05";"REALITY";"16:00:00";"15:00:00";"S";"0";"0";"0";"26/06/18";"AUROCO";"S"
"
";"36583";"ROTATIVO 06:00 - 19:00 HRS, (DOMINGO DE PELICULA)";"x";"CANAL 05";"PELICULA";"19:00:00";"17:00:00";"D";"0";"0";"0";"26/06/18";"AUROCO";"S"
"
";"36602";"ROTATIVO 06:00 - 19:00 HRS, (EL ESPECIAL DEL HUMOR D-T)";"x";"CANAL 05";"HUMOR";"16:40:00";"16:00:00";"D";"0";"0";"0";"27/06/18";"AUROCO";"S"
"
";"36623";"ROTATIVO 06:00 - 18:00 HRS, (ESP.  MUNDIAL)";"x";"CANAL 02";"DEPORTIVO";"13:00:00";"10:00:00";"L-V";"0";"0";"0";"28/06/18";"AUROCO";"S"
"
";"36702";"COMBATE (MENCION)";"x";"CANAL 09";"CONCURSO";"22:00:00";"20:00:00";"L-V";"0";"0";"0";"12/07/18";"AUROCO";"S"
"
";"36722";"COMO DICE EL DICHO DT";"x";"CANAL 09";"SERIE";"16:30:00";"15:00:00";"D";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36723";"SILVANA SIN LANA LV-T";"x";"CANAL 09";"NOVELA";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36724";"ROTATIVO 06:00 - 18:00 HRS. (CINE 1)";"x";"CANAL 02";"PELICULA";"13:00:00";"11:00:00";"S";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36725";"ROTATIVO 06:00 - 18:00 HRS. (CINE 2)";"x";"CANAL 02";"PELICULA";"15:00:00";"13:00:00";"S";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36726";"ROTATIVO 06:00 - 18:00 HRS. (CINE 1).";"x";"FRECUENCIA LATINA - ESTELARES";"PELICULA";"13:00:00";"11:00:00";"S";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36727";"ROTATIVO 06:00 - 18:00 HRS. (CINE 2).";"x";"FRECUENCIA LATINA - ESTELARES";"PELICULA";"15:00:00";"13:00:00";"S";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36728";"LA ROSA DE GUADALUPE D-T";"x";"CANAL 04";"SERIE";"19:00:00";"17:00:00";"D";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36729";"D´ 6 A 9 (07:00 - 08:00 HRS.)";"x";"CANAL 08";"NOTICIERO";"08:00:00";"07:00:00";"L-V";"0";"0";"0";"19/07/18";"AUROCO";"S"
"
";"36802";"AMERICA ESPECTACULOS REP. SM";"x";"CANAL 04";"MAGAZINE";"06:30:00";"06:00:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36803";"AMERICA NOTICIAS MATUTINO SM";"x";"CANAL 04";"NOTICIERO";"07:00:00";"06:30:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36804";"LA CARAVANA DE LAS ESTRELLAS";"x";"RBC TELEVISION";"MAGAZINE";"20:00:00";"18:00:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36805";"EN QUE ANDAS";"x";"RBC TELEVISION";"MAGAZINE";"21:00:00";"20:00:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36806";"LEGALMENTE HUMOR";"x";"RBC TELEVISION";"HUMOR";"22:00:00";"21:00:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36807";"AMO LA MUSICA";"x";"RBC TELEVISION";"MUSICAL";"00:00:00";"22:00:00";"S";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36808";"CARNAVAL DE LAS ESTRELLAS DN";"x";"RBC TELEVISION";"MAGAZINE";"20:00:00";"18:00:00";"D";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36809";"EL PEZ";"x";"RBC TELEVISION";"MAGAZINE";"21:00:00";"20:00:00";"D";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36810";"AMO LA MUSICA DN";"x";"RBC TELEVISION";"MUSICAL";"22:00:00";"21:00:00";"D";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36811";"LEGALMENTE HUMOR DN";"x";"RBC TELEVISION";"HUMOR";"00:00:00";"23:00:00";"D";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36812";"DEPORTES 19:00 - 20:00 HRS.";"x";"RBC TELEVISION";"DEPORTES";"20:00:00";"19:00:00";"L-V";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36813";"NOTICIAS 20:00 - 22:00 HRS.";"x";"RBC TELEVISION";"NOTICIERO";"22:00:00";"20:00:00";"L-V";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36814";"ESTELAR 23:00 - 24:00 HRS.";"x";"RBC TELEVISION";"VARIADO";"00:00:00";"23:00:00";"L-V";"0";"0";"0";"03/08/18";"AUROCO";"S"
"
";"36822";"LOS CUATRO FINALISTAS  DN";"x";"FRECUENCIA LATINA - ESTELARES";"CONCURSO";"21:00:00";"19:00:00";"D";"0";"0";"0";"06/08/18";"AUROCO";"S"
"
";"36823";"ROTATIVO 06:00 - 18:00 HRS (CASO CERRADO LV-T).";"x";"FRECUENCIA LATINA - ESTELARES";"REALITY";"17:45:00";"17:00:00";"L-V";"0";"0";"0";"06/08/18";"AUROCO";"S"
"
";"36824";"MUJERES ROMPIENDO EL SILENCIO LVN";"x";"PANAMERICANA TELEVISION";"PERIODISTICO";"00:00:00";"23:00:00";"L-V";"0";"0";"0";"06/08/18";"AUROCO";"S"
"
";"36842";"AL DIABLO CON LA NOTICIA";"x";"WILLAX TV";"HUMOR";"21:00:00";"20:00:00";"D";"0";"0";"0";"07/08/18";"AUROCO";"S"
"
";"36843";"ESPECIAL AL DIABLO CON LA NOTICIA";"x";"WILLAX TV";"HUMOR";"21:00:00";"20:00:00";"D";"0";"0";"0";"07/08/18";"AUROCO";"S"
"
";"36862";"ROTATIVO 06:00 - 18:00 HRS. (CINE)";"x";"CANAL 02";"PELICULAS";"13:30:00";"12:00:00";"D";"0";"0";"0";"09/08/18";"AUROCO";"S"
"
";"36882";"DESTILANDO AMOR LV-T";"x";"CANAL 09";"NOVELA";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"10/08/18";"AUROCO";"S"
"
";"36883";"ROTATIVO 06:00 - 18:00 HRS, (EN CASA)";"x";"CANAL 02";"MAGAZINE";"11:00:00";"09:00:00";"L-V";"0";"0";"0";"10/08/18";"AUROCO";"S"
"
";"36902";"EN CASA (MENCION)";"x";"CANAL 02";"MAGAZINE";"11:00:00";"09:00:00";"L-V";"0";"0";"0";"14/08/18";"AUROCO";"S"
"
";"36922";"COMBUTTERS (AUSPICIO)";"x";"WILLAX TV";"ENTREVISTA";"23:00:00";"22:00:00";"L-V";"0";"0";"0";"16/08/18";"AUROCO";"S"
"
";"36942";"PUNTOS DE VISTA (AUSPICIO)";"x";"ATV+";"ENTREVISTA";"22:30:00";"21:00:00";"L-V";"0";"0";"0";"17/08/18";"AUROCO";"S"
"
";"36982";"ROTATIVO 06:00 - 18:00 HRS, (EN CASA).";"x";"FRECUENCIA LATINA - ESTELARES";"MAGAZINE";"11:00:00";"09:00:00";"L-V";"0";"0";"0";"27/08/18";"AUROCO";"S"
"
";"36983";"ROTATIVO 06:00 - 18:00 HRS, (LA MUJER EN EL ESPEJO).";"x";"FRECUENCIA LATINA - ESTELARES";"NOVELA";"12:00:00";"11:00:00";"L-V";"0";"0";"0";"27/08/18";"AUROCO";"S"
"
";"36984";"ROTATIVO 00:00 - 06:00 HRS. (EL SHOW DEL FUTBOL LVN).";"x";"FRECUENCIA LATINA - ESTELARES";"DEPORTES";"00:30:00";"00:00:00";"L-V";"0";"0";"0";"27/08/18";"AUROCO";"S"
"
";"36985";"ROTATIVO 06:00 - 18:00 HRS (TENGO ALGO QUE DECIRTE).";"x";"FRECUENCIA LATINA - ESTELARES";"REALITY";"17:00:00";"15:30:00";"L-V";"0";"0";"0";"27/08/18";"AUROCO";"S"
